ResidentDate,Total_Admissions,ResidentDate_year,ResidentDate_month,ResidentDate_day,ResidentDate_weekday,is_weekend,season,temperature_max,temperature_min,temp_range,precipitation,is_rain,Festival,pandemic_flag,disaster_flag,Total_Admissions_Lag1,Total_Admissions_Lag7,Total_Admissions_MA7,Total_Admissions_MA14,Total_Admissions_EMA,Total_Admissions_Rolling_Std,Total_Admissions_Rolling_Min,Total_Admissions_Rolling_Max
2021-01-24,36,2021,1,24,6,1,1,28.1,21.6,6.5,20.7,1,1,0,0,23.0,32.0,29.0,27.285714285714285,29.169611888253883,6.218252702059522,23.0,39.0
2021-01-25,22,2021,1,25,0,0,1,28.0,21.8,6.199999999999999,40.0,1,0,0,0,36.0,28.0,28.142857142857142,27.071428571428573,27.377208916190412,6.768273325563027,22.0,39.0
2021-01-26,27,2021,1,26,1,0,1,27.9,20.1,7.799999999999997,0.0,0,1,0,0,22.0,28.0,28.0,26.928571428571427,27.28290668714281,6.782329983125581,22.0,39.0
2021-01-27,38,2021,1,27,2,0,1,27.5,21.1,6.399999999999999,0.0,0,0,0,0,27.0,26.0,29.714285714285715,29.0,29.962180015357106,7.653197277702451,22.0,39.0
2021-01-28,27,2021,1,28,3,0,1,28.1,22.5,5.600000000000001,47.2,1,0,0,0,38.0,39.0,28.0,28.5,29.22163501151783,6.480740698408187,22.0,38.0
2021-01-29,31,2021,1,29,4,0,1,28.4,24.0,4.399999999999999,38.5,1,0,0,0,27.0,23.0,29.142857142857142,29.071428571428573,29.66622625863837,6.148944934663803,22.0,38.0
2021-01-30,23,2021,1,30,5,1,1,28.4,23.6,4.799999999999997,0.0,0,0,0,0,31.0,23.0,29.142857142857142,28.785714285714285,27.999669693978777,6.148944934663803,22.0,38.0
2021-01-31,35,2021,1,31,6,1,1,28.5,23.1,5.399999999999999,0.0,0,1,0,0,23.0,36.0,29.0,29.0,29.749752270484084,5.972157622389965,22.0,38.0
2021-02-01,37,2021,2,1,0,0,1,28.5,23.3,5.199999999999999,0.0,0,0,0,0,35.0,22.0,31.142857142857142,29.642857142857142,31.562314202863064,5.7279598296013665,23.0,38.0
2021-02-02,32,2021,2,2,1,0,1,28.2,22.2,6.0,30.5,1,0,0,0,37.0,27.0,31.857142857142858,29.928571428571427,31.671735652147298,5.429197958832716,23.0,38.0
2021-02-03,26,2021,2,3,2,0,1,27.9,22.8,5.099999999999998,0.0,0,0,0,0,32.0,38.0,30.142857142857142,29.928571428571427,30.25380173911047,5.047394424472288,23.0,37.0
2021-02-04,38,2021,2,4,3,0,1,28.2,21.2,7.0,0.0,0,0,0,0,26.0,27.0,31.714285714285715,29.857142857142858,32.19035130433285,5.5891050480464335,23.0,38.0
2021-02-05,40,2021,2,5,4,0,1,27.8,20.9,6.900000000000002,0.0,0,0,0,0,38.0,31.0,33.0,31.071428571428573,34.142763478249634,6.377042156569853,23.0,40.0
2021-02-06,27,2021,2,6,5,1,1,28.0,20.4,7.600000000000001,0.0,0,0,0,0,40.0,23.0,33.57142857142857,31.357142857142858,32.357072608687226,5.442338432976198,26.0,40.0
2021-02-07,34,2021,2,7,6,1,1,28.7,19.5,9.2,0.0,0,1,0,0,27.0,35.0,33.42857142857143,31.214285714285715,32.76780445651542,5.411627692821869,26.0,40.0
2021-02-08,28,2021,2,8,0,0,1,28.2,20.4,7.800000000000001,0.0,0,0,0,0,34.0,37.0,32.142857142857146,31.642857142857142,31.575853342386566,5.490251100164715,26.0,40.0
2021-02-09,23,2021,2,9,1,0,1,28.4,23.7,4.699999999999999,0.0,0,0,0,0,28.0,32.0,30.857142857142858,31.357142857142858,29.431890006789924,6.491753010001252,23.0,40.0
2021-02-10,44,2021,2,10,2,0,1,28.0,19.5,8.5,0.0,0,0,0,0,23.0,26.0,33.42857142857143,31.785714285714285,33.07391750509244,7.699721701835499,23.0,44.0
2021-02-11,41,2021,2,11,3,0,1,28.2,20.1,8.099999999999998,0.0,0,0,0,0,44.0,38.0,33.857142857142854,32.785714285714285,35.05543812881933,8.071112509614721,23.0,44.0
2021-02-12,47,2021,2,12,4,0,1,28.1,20.7,7.400000000000002,0.0,0,1,0,0,41.0,40.0,34.857142857142854,33.92857142857143,38.0415785966145,9.299257522845156,23.0,47.0
2021-02-13,34,2021,2,13,5,1,1,28.5,21.1,7.399999999999999,0.0,0,0,0,0,47.0,27.0,35.857142857142854,34.714285714285715,37.031183947460875,8.66849797501612,23.0,47.0
2021-02-14,27,2021,2,14,6,1,1,28.3,20.5,7.800000000000001,0.0,0,1,0,0,34.0,34.0,34.857142857142854,34.142857142857146,34.523387960595656,9.299257522845156,23.0,47.0
2021-02-15,40,2021,2,15,0,0,1,28.6,19.9,8.700000000000003,0.0,0,0,0,0,27.0,28.0,36.57142857142857,34.357142857142854,35.892540970446746,8.922950611711844,23.0,47.0
2021-02-16,42,2021,2,16,1,0,1,28.9,20.5,8.399999999999999,0.0,0,1,0,0,40.0,23.0,39.285714285714285,35.07142857142857,37.419405727835056,6.725927091345506,27.0,47.0
2021-02-17,25,2021,2,17,2,0,1,28.3,21.3,7.0,0.0,0,0,0,0,42.0,44.0,36.57142857142857,35.0,34.31455429587629,8.182443458550884,25.0,47.0
2021-02-18,35,2021,2,18,3,0,1,28.7,24.0,4.699999999999999,0.0,0,0,0,0,25.0,41.0,35.714285714285715,34.785714285714285,34.48591572190722,7.952238379104134,25.0,47.0
2021-02-19,34,2021,2,19,4,0,1,27.9,23.0,4.899999999999999,278.4,1,1,0,0,35.0,47.0,33.857142857142854,34.357142857142854,34.364436791430414,6.202917900165426,25.0,42.0
2021-02-20,31,2021,2,20,5,1,1,27.1,22.3,4.800000000000001,280.59999999999997,1,0,0,0,34.0,34.0,33.42857142857143,34.642857142857146,33.52332759357281,6.294366339755731,25.0,42.0
2021-02-21,31,2021,2,21,6,1,1,26.4,22.0,4.399999999999999,655.4000000000001,1,1,0,0,31.0,27.0,34.0,34.42857142857143,32.892495695179605,5.773502691896442,25.0,42.0
2021-02-22,33,2021,2,22,0,0,1,28.4,23.3,5.099999999999998,34.199999999999996,1,0,0,0,31.0,40.0,33.0,34.785714285714285,32.919371771384704,5.131601439447126,25.0,42.0
2021-02-23,36,2021,2,23,1,0,1,28.8,21.9,6.900000000000002,0.0,0,0,0,0,33.0,42.0,32.142857142857146,35.714285714285715,33.68952882853853,3.6709931185161944,25.0,36.0
2021-02-24,24,2021,2,24,2,0,1,28.9,20.8,8.099999999999998,0.0,0,0,0,0,36.0,25.0,32.0,34.285714285714285,31.267146621403896,4.000000000000354,24.0,36.0
2021-02-25,39,2021,2,25,3,0,1,28.9,20.6,8.299999999999997,0.0,0,0,0,0,24.0,35.0,32.57142857142857,34.142857142857146,33.20035996605292,4.720774754816937,24.0,39.0
2021-02-26,47,2021,2,26,4,0,1,30.3,21.0,9.3,0.0,0,1,0,0,39.0,34.0,34.42857142857143,34.142857142857146,36.65026997453969,7.253898787483155,24.0,47.0
2021-02-27,25,2021,2,27,5,1,1,30.5,21.6,8.899999999999999,0.0,0,1,0,0,47.0,31.0,33.57142857142857,33.5,33.737702480904765,8.038597366397317,24.0,47.0
2021-02-28,29,2021,2,28,6,1,1,29.4,20.7,8.7,0.0,0,1,0,0,25.0,31.0,33.285714285714285,33.642857142857146,32.55327686067857,8.17953311043878,24.0,47.0
2021-03-01,33,2021,3,1,0,0,2,30.3,21.2,9.100000000000001,0.0,0,0,0,0,29.0,33.0,33.285714285714285,33.142857142857146,32.66495764550893,8.17953311043878,24.0,47.0
2021-03-02,33,2021,3,2,1,0,2,30.5,22.1,8.399999999999999,0.0,0,0,0,0,33.0,36.0,32.857142857142854,32.5,32.748718234131694,8.091735937127027,24.0,47.0
2021-03-03,39,2021,3,3,2,0,2,29.4,21.4,8.0,0.0,0,0,0,0,33.0,24.0,35.0,33.5,34.31153867559877,7.302967433402336,25.0,47.0
2021-03-04,18,2021,3,4,3,0,2,28.7,20.6,8.099999999999998,0.0,0,0,0,0,39.0,39.0,32.0,32.285714285714285,30.233654006699076,9.39858145324794,18.0,47.0
2021-03-05,42,2021,3,5,4,0,2,29.8,20.6,9.2,0.0,0,0,0,0,18.0,47.0,31.285714285714285,32.857142857142854,33.175240505024306,8.179533110438824,18.0,42.0
2021-03-06,60,2021,3,6,5,1,2,29.6,21.8,7.800000000000001,0.0,0,0,0,0,42.0,25.0,36.285714285714285,34.92857142857143,39.88143037876823,12.983506020002066,18.0,60.0
2021-03-07,47,2021,3,7,6,1,2,30.3,22.8,7.5,0.0,0,1,0,0,60.0,29.0,38.857142857142854,36.07142857142857,41.66107278407617,13.082157969649256,18.0,60.0
2021-03-08,52,2021,3,8,0,0,2,29.7,23.1,6.599999999999998,0.0,0,1,0,0,47.0,33.0,41.57142857142857,37.42857142857143,44.245804588057126,13.624208146495965,18.0,60.0
2021-03-09,35,2021,3,9,1,0,2,30.3,23.2,7.100000000000001,7.0,1,0,0,0,52.0,33.0,41.857142857142854,37.357142857142854,41.934353441042845,13.434142714598119,18.0,60.0
2021-03-10,53,2021,3,10,2,0,2,30.4,24.4,6.0,42.0,1,0,0,0,35.0,39.0,43.857142857142854,39.42857142857143,44.70076508078213,13.969354213522386,18.0,60.0
2021-03-11,43,2021,3,11,3,0,2,30.4,24.3,6.099999999999998,0.0,0,1,0,0,53.0,18.0,47.42857142857143,39.714285714285715,44.2755738105866,8.30375703837595,35.0,60.0
2021-03-12,57,2021,3,12,4,0,2,29.5,21.6,7.899999999999999,0.0,0,0,0,0,43.0,42.0,49.57142857142857,40.42857142857143,47.45668035793995,8.599557020706198,35.0,60.0
2021-03-13,42,2021,3,13,5,1,2,30.1,21.4,8.700000000000003,0.0,0,0,0,0,57.0,60.0,47.0,41.642857142857146,46.092510268454966,7.593857166596169,35.0,57.0
2021-03-14,43,2021,3,14,6,1,2,31.3,22.0,9.3,0.0,0,1,0,0,42.0,47.0,46.42857142857143,42.642857142857146,45.319382701341226,7.742892285985806,35.0,57.0
2021-03-15,42,2021,3,15,0,0,2,31.6,22.4,9.200000000000003,0.0,0,0,0,0,43.0,52.0,45.0,43.285714285714285,44.48953702600592,7.461009761866336,35.0,57.0
2021-03-16,45,2021,3,16,1,0,2,30.9,22.9,8.0,0.0,0,0,0,0,42.0,35.0,46.42857142857143,44.142857142857146,44.61715276950444,6.051367417290506,42.0,57.0
2021-03-17,63,2021,3,17,2,0,2,30.5,22.3,8.2,0.0,0,0,0,0,45.0,53.0,47.857142857142854,45.857142857142854,49.21286457712833,8.532849688674986,42.0,63.0
2021-03-18,64,2021,3,18,3,0,2,30.6,23.2,7.400000000000002,0.0,0,0,0,0,63.0,43.0,50.857142857142854,49.142857142857146,52.90964843284625,10.09007055523001,42.0,64.0
2021-03-19,57,2021,3,19,4,0,2,30.3,23.0,7.300000000000001,0.0,0,0,0,0,64.0,57.0,50.857142857142854,50.214285714285715,53.93223632463469,10.09007055523001,42.0,64.0
2021-03-20,63,2021,3,20,5,1,2,30.6,22.0,8.600000000000001,0.0,0,1,0,0,57.0,42.0,53.857142857142854,50.42857142857143,56.199177243476015,10.139503134252609,42.0,64.0
2021-03-21,56,2021,3,21,6,1,2,31.2,22.6,8.599999999999998,0.0,0,1,0,0,63.0,43.0,55.714285714285715,51.07142857142857,56.14938293260701,8.938946353164663,42.0,64.0
2021-03-22,52,2021,3,22,0,0,2,30.8,22.6,8.2,0.0,0,0,0,0,56.0,42.0,57.142857142857146,51.07142857142857,55.11203719945526,6.962484504556103,45.0,64.0
2021-03-23,57,2021,3,23,1,0,2,30.6,22.4,8.200000000000003,0.0,0,0,0,0,52.0,45.0,58.857142857142854,52.642857142857146,55.58402789959145,4.525062483124752,52.0,64.0
2021-03-24,53,2021,3,24,2,0,2,31.2,23.4,7.800000000000001,0.0,0,0,0,0,57.0,63.0,57.42857142857143,52.642857142857146,54.93802092469359,4.577377082169897,52.0,64.0
2021-03-25,60,2021,3,25,3,0,2,31.6,23.4,8.200000000000003,0.0,0,0,0,0,53.0,64.0,56.857142857142854,53.857142857142854,56.20351569352019,3.80475892484451,52.0,63.0
2021-03-26,49,2021,3,26,4,0,2,32.0,23.8,8.2,0.0,0,0,0,0,60.0,57.0,55.714285714285715,53.285714285714285,54.40263677014014,4.820590756130328,49.0,63.0
2021-03-27,56,2021,3,27,5,1,2,32.4,24.0,8.399999999999999,0.0,0,0,0,0,49.0,63.0,54.714285714285715,54.285714285714285,54.80197757760511,3.6384193323598053,49.0,60.0
2021-03-28,53,2021,3,28,6,1,2,32.0,23.8,8.2,0.0,0,1,0,0,56.0,56.0,54.285714285714285,55.0,54.35148318320383,3.638419332359829,49.0,60.0
2021-03-29,32,2021,3,29,0,0,2,32.8,25.4,7.399999999999999,0.0,0,1,0,0,53.0,52.0,51.42857142857143,54.285714285714285,48.76361238740287,9.253056123197526,32.0,60.0
2021-03-30,36,2021,3,30,1,0,2,35.5,25.2,10.3,0.0,0,0,0,0,32.0,57.0,48.42857142857143,53.642857142857146,45.572709290552154,10.469911538262604,32.0,60.0
2021-03-31,32,2021,3,31,2,0,2,35.4,24.7,10.7,0.0,0,0,0,0,36.0,53.0,45.42857142857143,51.42857142857143,42.179531967914116,11.85829024855799,32.0,60.0
2021-04-01,40,2021,4,1,3,0,2,35.9,26.4,9.5,0.0,0,1,0,0,32.0,60.0,42.57142857142857,49.714285714285715,41.63464897593559,10.030904626156438,32.0,56.0
2021-04-02,27,2021,4,2,4,0,2,37.7,27.6,10.100000000000001,0.0,0,1,0,0,40.0,49.0,39.42857142857143,47.57142857142857,37.97598673195169,11.073348527841423,27.0,56.0
2021-04-03,20,2021,4,3,5,1,2,35.9,26.7,9.2,0.0,0,0,0,0,27.0,56.0,34.285714285714285,44.5,33.481990048963766,10.435744434622954,20.0,53.0
2021-04-04,27,2021,4,4,6,1,2,33.1,26.7,6.400000000000002,0.0,0,1,0,0,20.0,53.0,30.571428571428573,42.42857142857143,31.861492536722825,6.579187965525663,20.0,40.0
2021-04-05,8,2021,4,5,0,0,2,32.7,27.0,5.700000000000003,0.0,0,0,0,0,27.0,32.0,27.142857142857142,39.285714285714285,25.89611940254212,10.683766056164924,8.0,40.0
2021-04-06,6,2021,4,6,1,0,2,32.4,25.8,6.599999999999998,9.200000000000001,1,0,0,0,8.0,36.0,22.857142857142858,35.642857142857146,20.922089551906588,12.415428190073163,6.0,40.0
2021-04-07,8,2021,4,7,2,0,2,32.0,24.8,7.199999999999999,0.0,0,0,0,0,6.0,32.0,19.428571428571427,32.42857142857143,17.69156716392994,12.778329870750785,6.0,40.0
2021-04-08,10,2021,4,8,3,0,2,32.2,24.8,7.400000000000002,0.0,0,0,0,0,8.0,40.0,15.142857142857142,28.857142857142858,15.768675372947454,9.281317640446652,6.0,27.0
2021-04-09,16,2021,4,9,4,0,2,32.1,24.2,7.900000000000002,0.0,0,0,0,0,10.0,27.0,13.571428571428571,26.5,15.82650652971059,7.742892285986587,6.0,27.0
2021-04-10,13,2021,4,10,5,1,2,31.7,25.2,6.5,92.80000000000001,1,0,0,0,16.0,20.0,12.571428571428571,23.428571428571427,15.119879897282942,7.2078000077964814,6.0,27.0
2021-04-11,29,2021,4,11,6,1,2,31.4,25.4,6.0,69.6,1,1,0,0,13.0,27.0,12.857142857142858,21.714285714285715,18.589909922962207,7.883074092184281,6.0,29.0
2021-04-12,11,2021,4,12,0,0,2,32.0,26.4,5.600000000000001,17.0,1,0,0,0,29.0,8.0,13.285714285714286,20.214285714285715,16.692432442221655,7.65319727770285,6.0,29.0
2021-04-13,24,2021,4,13,1,0,2,31.9,25.8,6.099999999999998,0.0,0,1,0,0,11.0,6.0,15.857142857142858,19.357142857142858,18.51932433166624,7.819389819088566,8.0,29.0
2021-04-14,6,2021,4,14,2,0,2,31.6,26.6,5.0,75.60000000000001,1,1,0,0,24.0,8.0,15.571428571428571,17.5,15.38949324874968,8.182443458551354,6.0,29.0
2021-04-15,14,2021,4,15,3,0,2,30.4,25.5,4.899999999999999,351.5,1,1,1,0,6.0,10.0,16.142857142857142,15.642857142857142,15.04211993656226,7.861903319777755,6.0,29.0
2021-04-16,13,2021,4,16,4,0,2,32.3,24.9,7.399999999999999,51.6,1,0,1,0,14.0,16.0,15.714285714285714,14.642857142857142,14.531589952421696,7.952238379104595,6.0,29.0
2021-04-17,11,2021,4,17,5,1,2,32.5,26.3,6.199999999999999,0.0,0,0,1,0,13.0,13.0,15.428571428571429,14.0,13.648692464316271,8.100558475750704,6.0,29.0
2021-04-18,17,2021,4,18,6,1,2,33.2,26.7,6.5000000000000036,0.0,0,1,1,0,11.0,29.0,13.714285714285714,13.285714285714286,14.486519348237204,5.648430038937501,6.0,24.0
2021-04-19,3,2021,4,19,0,0,2,33.8,26.8,6.9999999999999964,0.0,0,0,1,0,17.0,11.0,12.571428571428571,12.928571428571429,11.614889511177903,6.948792289723754,3.0,24.0
2021-04-20,8,2021,4,20,1,0,2,33.5,27.2,6.300000000000001,0.0,0,0,1,0,3.0,24.0,10.285714285714286,13.071428571428571,10.711167133383427,4.889249625941876,3.0,17.0
2021-04-21,11,2021,4,21,2,0,2,33.4,27.0,6.399999999999999,0.0,0,1,1,0,8.0,6.0,11.0,13.285714285714286,10.78337535003757,4.50924975282407,3.0,17.0
2021-04-22,13,2021,4,22,3,0,2,32.8,26.8,5.9999999999999964,17.8,1,0,1,0,11.0,14.0,10.857142857142858,13.5,11.337531512528177,4.413183712038412,3.0,17.0
2021-04-23,10,2021,4,23,4,0,2,33.3,27.0,6.299999999999997,46.199999999999996,1,0,1,0,13.0,13.0,10.428571428571429,13.071428571428571,11.003148634396133,4.314979445960136,3.0,17.0
2021-04-24,8,2021,4,24,5,1,2,33.0,27.2,5.800000000000001,8.3,1,0,1,0,10.0,11.0,10.0,12.714285714285714,10.2523614757971,4.396968652758888,3.0,17.0
2021-04-25,9,2021,4,25,6,1,2,32.9,27.1,5.799999999999997,17.2,1,1,1,0,8.0,17.0,8.857142857142858,11.285714285714286,9.939271106847825,3.132015933793314,3.0,13.0
2021-04-26,11,2021,4,26,0,0,2,32.6,26.4,6.200000000000003,29.200000000000003,1,0,1,0,9.0,3.0,10.0,11.285714285714286,10.204453330135868,1.8257418583535603,8.0,13.0
2021-04-27,9,2021,4,27,1,0,2,32.5,26.8,5.699999999999999,14.600000000000001,1,0,1,0,11.0,8.0,10.142857142857142,10.214285714285714,9.9033399976019,1.6761634196983106,8.0,13.0
2021-04-28,14,2021,4,28,2,0,2,33.6,26.8,6.800000000000001,0.0,0,0,1,0,9.0,11.0,10.571428571428571,10.785714285714286,10.927504998201425,2.2253945610591663,8.0,14.0
2021-04-29,14,2021,4,29,3,0,2,33.6,27.5,6.100000000000001,0.0,0,0,1,0,14.0,13.0,10.714285714285714,10.785714285714286,11.695628748651067,2.4299715851780284,8.0,14.0
2021-04-30,7,2021,4,30,4,0,2,32.5,27.2,5.300000000000001,21.0,1,0,1,0,14.0,10.0,10.285714285714286,10.357142857142858,10.5217215614883,2.811540841740126,7.0,14.0
2021-05-01,13,2021,5,1,5,1,2,32.5,26.9,5.600000000000001,14.8,1,1,1,0,7.0,8.0,11.0,10.5,11.141291171116226,2.768874620974608,7.0,14.0
2021-05-02,11,2021,5,2,6,1,2,32.5,26.6,5.899999999999999,12.8,1,1,1,0,13.0,9.0,11.285714285714286,10.071428571428571,11.10596837833717,2.627691364063218,7.0,14.0
2021-05-03,5,2021,5,3,0,0,2,32.3,26.8,5.4999999999999964,31.0,1,0,1,0,11.0,11.0,10.428571428571429,10.214285714285714,9.579476283752879,3.552329886012621,5.0,14.0
2021-05-04,5,2021,5,4,1,0,2,32.6,26.6,6.0,47.7,1,0,1,0,5.0,9.0,9.857142857142858,10.0,8.434607212814658,4.099941927580784,5.0,14.0
2021-05-05,12,2021,5,5,2,0,2,32.7,26.6,6.100000000000001,40.599999999999994,1,0,1,0,5.0,14.0,9.571428571428571,10.071428571428571,9.325955409610994,3.8234863173625655,5.0,14.0
2021-05-06,9,2021,5,6,3,0,2,33.2,27.5,5.700000000000003,5.2,1,0,1,0,12.0,14.0,8.857142857142858,9.785714285714286,9.244466557208245,3.287784027203612,5.0,13.0
2021-05-07,5,2021,5,7,4,0,2,32.1,27.9,4.200000000000003,50.7,1,1,1,0,9.0,7.0,8.571428571428571,9.428571428571429,8.183349917906185,3.552329886012716,5.0,13.0
2021-05-08,6,2021,5,8,5,1,2,31.9,26.9,5.0,33.2,1,0,1,0,5.0,13.0,7.571428571428571,9.285714285714286,7.6375124384296385,3.0472470011021655,5.0,12.0
2021-05-09,10,2021,5,9,6,1,2,32.4,27.2,5.199999999999999,40.599999999999994,1,1,1,0,6.0,11.0,7.428571428571429,9.357142857142858,8.228134328822229,2.878491668517766,5.0,12.0
2021-05-10,14,2021,5,10,0,0,2,33.3,27.6,5.699999999999996,0.0,0,0,1,0,10.0,5.0,8.714285714285714,9.571428571428571,9.671100746616672,3.5456210417132863,5.0,14.0
2021-05-11,11,2021,5,11,1,0,2,34.8,27.7,7.099999999999998,0.0,0,0,1,0,14.0,5.0,9.571428571428571,9.714285714285714,10.003325559962503,3.2071349029508274,5.0,14.0
2021-05-12,11,2021,5,12,2,0,2,33.5,28.0,5.5,85.2,1,0,1,0,11.0,12.0,9.428571428571429,9.5,10.252494169971877,3.1014589500844276,5.0,14.0
2021-05-13,9,2021,5,13,3,0,2,33.8,28.3,5.4999999999999964,4.1000000000000005,1,0,1,0,11.0,9.0,9.428571428571429,9.142857142857142,9.939370627478908,3.1014589500844276,5.0,14.0
2021-05-14,7,2021,5,14,4,0,2,33.1,27.7,5.400000000000002,21.0,1,1,1,0,9.0,5.0,9.714285714285714,9.142857142857142,9.204527970609181,2.6903708365402554,6.0,14.0
2021-05-15,8,2021,5,15,5,1,2,34.1,29.2,4.900000000000002,0.0,0,0,1,0,7.0,6.0,10.0,8.785714285714286,8.903395977956887,2.309401076760879,7.0,14.0
2021-05-16,10,2021,5,16,6,1,2,34.3,28.6,5.699999999999996,16.5,1,1,1,0,8.0,10.0,10.0,8.714285714285714,9.177546983467664,2.309401076760879,7.0,14.0
2021-05-17,6,2021,5,17,0,0,2,34.0,28.5,5.5,5.9,1,0,1,0,10.0,14.0,8.857142857142858,8.785714285714286,8.383160237600748,1.9518001458999834,6.0,11.0
2021-05-18,2,2021,5,18,1,0,2,33.1,28.7,4.400000000000002,0.0,0,0,1,0,6.0,11.0,7.571428571428571,8.571428571428571,6.787370178200561,2.9920529661743633,2.0,11.0
2021-05-19,11,2021,5,19,2,0,2,34.1,27.4,6.700000000000003,42.400000000000006,1,0,1,0,2.0,11.0,7.571428571428571,8.5,7.840527633650421,2.9920529661743633,2.0,11.0
2021-05-20,8,2021,5,20,3,0,2,34.1,26.3,7.800000000000001,1620.0,1,0,1,0,11.0,9.0,7.428571428571429,8.428571428571429,7.880395725237816,2.935821455582666,2.0,11.0
2021-05-21,6,2021,5,21,4,0,2,35.9,26.7,9.2,277.2,1,0,1,0,8.0,7.0,7.285714285714286,8.5,7.410296793928362,2.984084768362632,2.0,11.0
2021-05-22,10,2021,5,22,5,1,2,33.3,26.2,7.099999999999998,145.6,1,0,1,0,6.0,8.0,7.571428571428571,8.785714285714286,8.057722595446272,3.1547394428689044,2.0,11.0
2021-05-23,10,2021,5,23,6,1,2,35.7,27.1,8.600000000000001,0.0,0,1,1,0,10.0,10.0,7.571428571428571,8.785714285714286,8.543291946584704,3.1547394428689044,2.0,11.0
2021-05-24,4,2021,5,24,0,0,2,37.7,28.4,9.300000000000004,0.0,0,0,1,0,10.0,6.0,7.285714285714286,8.071428571428571,7.407468959938528,3.4016802570848026,2.0,11.0
2021-05-25,10,2021,5,25,1,0,2,38.4,29.2,9.2,30.799999999999997,1,0,1,0,4.0,2.0,8.428571428571429,8.0,8.055601719953897,2.572750982714643,4.0,11.0
2021-05-26,6,2021,5,26,2,0,2,39.7,28.3,11.400000000000002,0.0,0,1,1,0,10.0,11.0,7.714285714285714,7.642857142857143,7.541701289965422,2.4299715851782517,4.0,10.0
2021-05-27,8,2021,5,27,3,0,2,38.5,28.9,9.600000000000001,0.0,0,0,1,0,6.0,8.0,7.714285714285714,7.571428571428571,7.656275967474066,2.4299715851782517,4.0,10.0
2021-05-28,2,2021,5,28,4,0,2,36.8,28.0,8.799999999999997,0.0,0,0,1,0,8.0,6.0,7.142857142857143,7.214285714285714,6.24220697560555,3.236694374852603,2.0,10.0
2021-05-29,7,2021,5,29,5,1,2,36.3,27.8,8.499999999999996,0.0,0,0,1,0,2.0,10.0,6.714285714285714,7.142857142857143,6.431655231704163,2.984084768362666,2.0,10.0
2021-05-30,7,2021,5,30,6,1,2,37.6,28.3,9.3,4.7,1,1,1,0,7.0,10.0,6.285714285714286,6.928571428571429,6.573741423778122,2.627691364063562,2.0,10.0
2021-05-31,9,2021,5,31,0,0,2,37.5,27.0,10.5,4.5,1,0,1,0,7.0,4.0,7.0,7.142857142857143,7.180306067833591,2.581988897473947,2.0,10.0
2021-06-01,7,2021,6,1,1,0,3,36.0,28.4,7.600000000000001,0.0,0,0,1,0,9.0,10.0,6.571428571428571,7.5,7.135229550875193,2.225394561059492,2.0,9.0
2021-06-02,8,2021,6,2,2,0,3,34.3,28.0,6.299999999999997,5.1000000000000005,1,0,1,0,7.0,6.0,6.857142857142857,7.285714285714286,7.3514221631563945,2.267786838058034,2.0,9.0
2021-06-03,12,2021,6,3,3,0,3,33.9,27.6,6.299999999999997,4.800000000000001,1,0,1,0,8.0,8.0,7.428571428571429,7.571428571428571,8.513566622367296,2.992052966174372,2.0,12.0
2021-06-04,3,2021,6,4,4,0,3,31.7,27.5,4.199999999999999,54.400000000000006,1,0,1,0,12.0,2.0,7.571428571428571,7.357142857142857,7.135174966775472,2.6992062325295083,3.0,12.0
2021-06-05,6,2021,6,5,5,1,3,31.9,26.1,5.799999999999997,117.0,1,0,1,0,3.0,7.0,7.428571428571429,7.071428571428571,6.851381225081604,2.760262237371574,3.0,12.0
2021-06-06,6,2021,6,6,6,1,3,32.8,25.8,6.9999999999999964,14.4,1,1,1,0,6.0,7.0,7.285714285714286,6.785714285714286,6.638535918811203,2.811540841740319,3.0,12.0
2021-06-07,14,2021,6,7,0,0,3,35.8,27.9,7.899999999999999,145.70000000000002,1,0,1,0,6.0,9.0,8.0,7.5,8.478901939108402,3.7859388972017274,3.0,14.0
2021-06-08,10,2021,6,8,1,0,3,34.3,28.0,6.299999999999997,19.0,1,0,1,0,14.0,7.0,8.428571428571429,7.5,8.859176454331301,3.8234863173626192,3.0,14.0
2021-06-09,29,2021,6,9,2,0,3,37.6,27.7,9.900000000000002,13.0,1,0,1,0,10.0,8.0,11.428571428571429,9.142857142857142,13.894382340748475,8.638231741453692,3.0,29.0
2021-06-10,24,2021,6,10,3,0,3,37.0,28.7,8.3,46.800000000000004,1,0,1,0,29.0,12.0,13.142857142857142,10.285714285714286,16.420786755561355,9.873003113349064,3.0,29.0
2021-06-11,38,2021,6,11,4,0,3,37.2,28.7,8.500000000000004,0.0,0,0,1,1,24.0,3.0,18.142857142857142,12.857142857142858,21.815590066671017,12.415428190073236,6.0,38.0
2021-06-12,34,2021,6,12,5,1,3,38.3,29.1,9.199999999999996,60.300000000000004,1,0,1,0,38.0,6.0,22.142857142857142,14.785714285714286,24.861692550003262,12.361614935336338,6.0,38.0
2021-06-13,33,2021,6,13,6,1,3,37.1,28.4,8.700000000000003,6.2,1,1,1,0,34.0,6.0,26.0,16.642857142857142,26.89626941250245,10.567244989431817,10.0,38.0
